,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
48740,36.0,3.0,6.0,63625.44,0.0,4263.42,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60867,60.0,2.0,3.0,140000.0,0.0,10712.65,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51647,36.0,4.0,0.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41491,60.0,5.0,10.0,80000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
83554,60.0,5.0,10.0,65000.0,0.0,9823.9,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9462,36.0,4.0,3.0,40000.0,0.0,13220.81,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55957,60.0,3.0,2.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90877,60.0,3.0,10.0,105530.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77599,36.0,4.0,4.0,80000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40231,36.0,5.0,7.0,103200.0,0.0,27653.97,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33315,60.0,3.0,1.0,70000.0,0.0,21768.77,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62533,36.0,2.0,1.0,89000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
75377,36.0,1.0,2.0,135000.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33285,36.0,3.0,10.0,80000.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17249,60.0,4.0,5.0,62000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44102,60.0,2.0,10.0,100000.0,0.0,17134.57,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63213,36.0,4.0,3.0,28000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89851,36.0,3.0,10.0,175000.0,0.0,6680.66,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65390,36.0,3.0,,23000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49686,36.0,5.0,10.0,72000.0,0.0,24249.46,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10018,60.0,5.0,1.0,37000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48485,36.0,4.0,6.0,24992.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7794,60.0,5.0,2.0,97375.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3904,36.0,3.0,7.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86711,36.0,3.0,10.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
96079,60.0,3.0,7.0,145000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78955,36.0,5.0,10.0,94577.0,0.0,0.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
41748,36.0,3.0,7.0,42000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24465,36.0,4.0,10.0,130000.0,0.0,26441.75,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30130,36.0,3.0,10.0,75000.0,0.0,14981.86,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
75862,36.0,6.0,10.0,42000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33003,36.0,4.0,6.0,45000.0,0.0,4721.04,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57444,36.0,3.0,10.0,75000.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27000,60.0,3.0,6.0,120000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37350,36.0,4.0,2.0,95000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78157,60.0,3.0,10.0,52000.0,0.0,13771.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58674,36.0,3.0,1.0,45000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88586,36.0,3.0,7.0,40000.0,0.0,9871.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66718,36.0,2.0,8.0,87000.0,0.0,11667.23,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22609,36.0,3.0,10.0,190000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96714,60.0,4.0,1.0,71000.0,0.0,26131.52,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
95695,36.0,4.0,10.0,34500.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74143,36.0,2.0,5.0,95000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12547,36.0,4.0,,29616.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21231,60.0,6.0,7.0,102000.0,0.0,14531.21,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58444,60.0,4.0,4.0,90000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66523,36.0,2.0,7.0,43000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58038,36.0,3.0,,54000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58487,36.0,3.0,10.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58112,36.0,4.0,4.0,26832.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95295,36.0,4.0,10.0,80000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83821,60.0,5.0,10.0,90150.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66872,36.0,2.0,3.0,90000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84292,36.0,4.0,10.0,100000.0,0.0,6333.69,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45003,60.0,3.0,2.0,120000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84606,36.0,4.0,2.0,63000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31366,60.0,6.0,5.0,54000.0,0.0,11147.11,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85014,36.0,2.0,2.0,80000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26308,36.0,1.0,10.0,50999.69,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19687,36.0,7.0,10.0,75000.0,0.0,19858.38,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57967,60.0,6.0,0.0,52260.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14824,60.0,5.0,,100000.0,0.0,17868.14,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36795,36.0,4.0,5.0,36000.0,0.0,12087.57,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
80151,36.0,2.0,2.0,85000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75872,36.0,4.0,10.0,80000.0,0.0,27181.84,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35345,36.0,3.0,2.0,48000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28627,60.0,3.0,6.0,95000.0,0.0,24509.75,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51109,36.0,3.0,,46750.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50274,36.0,3.0,3.0,42000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
91398,36.0,5.0,8.0,52000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93400,60.0,6.0,10.0,42000.0,0.0,14351.73,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2308,36.0,3.0,4.0,70000.0,0.0,5550.23,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89991,36.0,2.0,3.0,55000.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83130,60.0,2.0,10.0,200000.0,0.0,23593.68,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31056,36.0,3.0,8.0,28000.0,0.0,6859.76,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
61540,36.0,4.0,0.0,65000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31442,36.0,2.0,10.0,68000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73483,36.0,3.0,4.0,55000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32269,36.0,6.0,10.0,65000.0,0.0,11108.74,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18483,60.0,3.0,5.0,130000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22379,36.0,3.0,3.0,15000.0,0.0,22956.46,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87638,60.0,7.0,10.0,90000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42659,36.0,2.0,10.0,106000.0,0.0,0.0,11.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92884,36.0,2.0,2.0,70000.0,0.0,10519.61,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77969,36.0,4.0,1.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
44998,36.0,3.0,,60000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54910,36.0,4.0,10.0,70000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58076,60.0,3.0,3.0,105000.0,0.0,16996.61,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24388,36.0,4.0,10.0,79000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70927,36.0,2.0,10.0,60000.0,0.0,7599.1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
96271,60.0,6.0,10.0,81000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88350,36.0,2.0,10.0,182000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9812,60.0,6.0,2.0,62000.0,0.0,25920.31,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20172,36.0,2.0,10.0,110000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23916,36.0,4.0,10.0,530000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93955,36.0,3.0,10.0,69000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89612,36.0,3.0,10.0,72828.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95591,36.0,3.0,,12000.0,0.0,3087.32,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43022,36.0,2.0,2.0,40000.0,0.0,875.9,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32533,36.0,4.0,10.0,88200.0,0.0,20824.85,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48333,36.0,4.0,5.0,41000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58222,60.0,2.0,3.0,153000.0,0.0,12847.22,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91385,60.0,2.0,8.0,280000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92176,60.0,3.0,5.0,90000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
57074,36.0,4.0,2.0,20000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85771,36.0,2.0,,23000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
75162,36.0,4.0,10.0,137000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18275,36.0,2.0,6.0,240000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49180,36.0,3.0,2.0,120000.0,0.0,0.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71785,36.0,3.0,0.0,120000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55901,36.0,3.0,9.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
75053,60.0,5.0,7.0,85000.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12484,36.0,2.0,10.0,59000.0,0.0,3649.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33858,36.0,2.0,10.0,86000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13935,36.0,1.0,6.0,60000.0,0.0,2393.81,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77178,36.0,5.0,2.0,70000.0,0.0,4290.13,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62253,36.0,1.0,4.0,110000.0,0.0,26824.56,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48539,36.0,3.0,10.0,300000.0,0.0,24776.78,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10118,60.0,3.0,0.0,93000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73587,36.0,5.0,,15600.0,0.0,3657.84,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89410,36.0,2.0,0.0,50000.0,0.0,8453.85,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33715,36.0,2.0,2.0,290000.0,0.0,28152.78,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34586,36.0,6.0,1.0,106500.0,0.0,5889.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77041,36.0,2.0,10.0,51000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
44996,36.0,3.0,0.0,103000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80919,36.0,5.0,,26000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87747,60.0,3.0,3.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19037,60.0,4.0,10.0,220000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80011,36.0,3.0,8.0,105000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25160,36.0,3.0,10.0,68000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85818,36.0,3.0,1.0,40000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26979,60.0,3.0,5.0,40000.0,0.0,8580.38,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51161,60.0,3.0,10.0,112000.0,0.0,0.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2295,36.0,2.0,10.0,36000.0,0.0,6647.86,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84172,36.0,3.0,,16748.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46177,36.0,4.0,0.0,118560.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14717,60.0,4.0,,46800.0,0.0,17292.43,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36068,36.0,3.0,6.0,260000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57364,60.0,3.0,10.0,130000.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44319,36.0,4.0,4.0,60000.0,0.0,6538.78,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67701,36.0,3.0,1.0,30000.0,0.0,6159.8,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33323,36.0,2.0,3.0,300000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8183,36.0,2.0,4.0,90000.0,0.0,18308.41,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87230,36.0,3.0,,70000.0,0.0,15197.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96721,36.0,5.0,,45000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
89207,36.0,4.0,10.0,89000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66592,36.0,5.0,1.0,80000.0,0.0,27755.95,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
86647,36.0,3.0,,19500.0,0.0,5722.73,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13575,60.0,5.0,4.0,40000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82892,36.0,2.0,0.0,60000.0,0.0,6777.37,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
75358,36.0,3.0,5.0,200000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23469,36.0,5.0,10.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3507,36.0,1.0,5.0,29500.0,0.0,3850.34,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19919,36.0,7.0,5.0,84300.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16884,60.0,4.0,9.0,52000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89937,60.0,3.0,1.0,137000.0,0.0,16493.38,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1818,60.0,3.0,0.0,32000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23269,36.0,3.0,1.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85352,60.0,4.0,10.0,200000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35456,36.0,5.0,10.0,115000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
96627,60.0,6.0,,49500.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4065,36.0,2.0,10.0,48000.0,0.0,5839.6,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91274,36.0,4.0,10.0,119258.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35836,36.0,3.0,4.0,57000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38119,36.0,3.0,0.0,200000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56789,60.0,3.0,5.0,82000.0,0.0,18222.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93002,60.0,2.0,10.0,180120.0,0.0,20215.78,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87783,36.0,5.0,5.0,25679.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33041,36.0,2.0,,43800.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78722,36.0,5.0,4.0,42000.0,0.0,2498.03,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
88976,36.0,3.0,3.0,65000.0,0.0,0.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63727,36.0,3.0,5.0,80000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56654,36.0,4.0,10.0,85000.0,0.0,11563.23,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47447,36.0,2.0,10.0,54000.0,0.0,7556.87,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
85477,36.0,4.0,9.0,107000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45336,36.0,2.0,10.0,148000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81019,60.0,3.0,10.0,76000.0,0.0,13809.27,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79333,36.0,2.0,0.0,66000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36728,36.0,5.0,9.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81804,36.0,2.0,2.0,35000.0,0.0,7176.38,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8414,36.0,4.0,2.0,43000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
37613,36.0,2.0,,35000.0,0.0,3519.07,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25815,36.0,5.0,9.0,80000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64405,36.0,3.0,3.0,36000.0,0.0,0.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47005,60.0,5.0,3.0,105000.0,0.0,13620.04,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
76406,36.0,4.0,1.0,57600.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27463,36.0,3.0,10.0,19500.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68392,36.0,3.0,4.0,35000.0,0.0,7833.04,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38611,36.0,3.0,5.0,127500.0,0.0,1677.77,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49169,36.0,1.0,10.0,30000.0,0.0,7719.3,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1744,36.0,3.0,6.0,27800.0,0.0,6624.4,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39494,36.0,2.0,2.0,37000.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63246,60.0,6.0,10.0,106433.0,0.0,32171.59,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54374,36.0,3.0,10.0,80000.0,0.0,26598.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8864,36.0,4.0,6.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11209,36.0,5.0,2.0,36000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83506,36.0,3.0,9.0,63000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30722,60.0,2.0,6.0,125000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25620,36.0,3.0,9.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89065,36.0,3.0,10.0,65000.0,0.0,5818.96,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20173,36.0,3.0,,38400.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8748,36.0,4.0,5.0,30000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85758,36.0,2.0,0.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5633,60.0,5.0,9.0,141600.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1529,36.0,3.0,6.0,29000.0,0.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28092,36.0,3.0,5.0,109992.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59001,36.0,4.0,,25703.0,0.0,3672.04,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3676,60.0,4.0,4.0,78000.0,0.0,26218.69,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95950,60.0,4.0,0.0,62000.0,0.0,10222.04,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
61583,36.0,4.0,1.0,148000.0,0.0,25466.23,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64951,36.0,4.0,6.0,40000.0,0.0,6830.12,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6831,36.0,3.0,10.0,76000.0,0.0,2950.03,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51449,36.0,4.0,,12024.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55105,60.0,4.0,10.0,105000.0,0.0,17720.68,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86582,36.0,2.0,10.0,68000.0,0.0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11980,36.0,3.0,3.0,325000.0,0.0,25387.74,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49792,36.0,2.0,0.0,70200.0,0.0,2161.49,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
